user_id,created_at,last_seen_at,email,acquisition_source,subscription_plan,plan_status,device_type,plan_start_date,plan_end_date,gender,age_group,age,campaign_id,utm_source,utm_campaign
usr_9bb186a0630b,2025-07-13 06:34:28,2025-07-13 15:20:00,ryusunog@example.com,google_cpc,none,trialing,ios,,,F,40s,46,cmp_001,facebook,spring24
usr_c56f9f0bff8d,2025-07-13 16:23:03,2025-07-21 16:33:00,hi@example.net,google_cpc,annual_pro,active,web,2025-07-21,,F,20s,26,cmp_001,facebook,spring24
usr_7ef40de3326a,2025-07-13 20:03:25,2025-07-20 16:41:00,seonghun26@example.org,organic,none,trialing,android,,,F,30s,31,cmp_003,google,sem24
usr_ccbfc786e2d1,2025-07-13 16:08:12,2025-07-15 00:58:00,jaeho13@example.org,organic,none,trialing,ios,,,F,10s,13,cmp_001,facebook,spring24
usr_ee6f84d82951,2025-07-13 00:29:43,2025-07-16 12:22:00,jungsu00@example.org,google_cpc,none,trialing,android,,,F,10s,11,cmp_003,google,sem24
usr_7992a58951b2,2025-07-13 07:06:12,2025-07-20 09:13:00,hi@example.org,direct,none,trialing,ios,,,F,20s,29,cmp_003,google,sem24
usr_6cb14381564f,2025-07-13 18:27:57,2025-07-21 10:30:00,kcoe@example.net,direct,monthly_basic,active,ios,2025-07-21,,M,10s,18,cmp_001,facebook,spring24
usr_7c227f8c068a,2025-07-13 01:55:54,2025-07-13 01:55:54,jeonghyi54@example.net,direct,none,trialing,web,,,M,50s,56,cmp_003,google,sem24
usr_b0c2443fb50f,2025-07-13 04:45:01,2025-07-14 04:49:00,minjisim@example.org,organic,none,trialing,web,,,F,20s,21,cmp_002,referral,ref_buddy
usr_f8de57a39de1,2025-07-13 01:19:02,2025-07-19 06:48:00,seongjin42@example.net,direct,none,trialing,web,,,F,20s,22,cmp_003,google,sem24
usr_881a9ff4025b,2025-07-13 21:36:17,2025-07-13 21:36:17,gimyeongsig@example.com,referral,none,trialing,ios,,,M,20s,24,cmp_001,facebook,spring24
usr_48d7918b35cb,2025-07-13 03:31:05,2025-07-19 09:47:00,bagjeonghyi@example.com,organic,none,trialing,android,,,F,50s,50,cmp_003,google,sem24
usr_f79de8114590,2025-07-13 14:15:51,2025-07-21 14:49:00,junyeongi@example.com,facebook_ads,none,none,web,,,M,10s,16,cmp_002,referral,ref_buddy
usr_fa9144e62e32,2025-07-13 09:48:55,2025-07-19 12:41:00,seongsugim@example.org,referral,none,trialing,android,,,M,10s,19,cmp_001,facebook,spring24
usr_805f6b84c012,2025-07-13 23:48:58,2025-07-13 23:48:58,hyeonjungim@example.com,referral,none,trialing,ios,,,M,30s,30,cmp_003,google,sem24
usr_86e5bc4e1617,2025-07-13 06:07:55,2025-07-16 07:29:00,yeongjin42@example.com,direct,none,trialing,android,,,F,30s,38,cmp_002,referral,ref_buddy
usr_52b054cc1acd,2025-07-13 23:19:45,2025-07-20 21:19:00,xi@example.net,referral,none,trialing,android,,,F,60s,107,cmp_002,referral,ref_buddy
usr_2e5d3a1df81e,2025-07-13 18:26:29,2025-07-16 02:42:00,gimjiweon@example.com,google_cpc,none,trialing,android,,,M,30s,30,cmp_001,facebook,spring24
usr_473818af925b,2025-07-13 03:31:28,2025-07-13 03:31:28,gyeongja66@example.net,referral,none,trialing,web,,,F,30s,30,cmp_003,google,sem24
usr_ecf0bc6d595b,2025-07-13 14:25:35,2025-07-21 11:58:00,myeongjai@example.org,google_cpc,none,none,android,,,M,60s,79,cmp_002,referral,ref_buddy
usr_33b5b6142315,2025-07-13 20:47:43,2025-07-13 20:47:43,yeonghyi02@example.org,google_cpc,none,trialing,web,,,M,60s,97,cmp_003,google,sem24
usr_bab76a08a08c,2025-07-13 00:39:57,2025-07-18 15:49:00,xgim@example.com,direct,none,trialing,web,,,F,20s,23,cmp_001,facebook,spring24
usr_b3dfe5b1355c,2025-07-13 08:32:20,2025-07-13 11:35:00,baghyeonjeong@example.com,referral,none,trialing,web,,,F,30s,37,cmp_003,google,sem24
usr_97d58b9756ed,2025-07-13 23:42:41,2025-07-18 06:45:00,eungyeongbag@example.org,facebook_ads,none,trialing,ios,,,F,20s,26,cmp_001,facebook,spring24
usr_7a3a62ba9203,2025-07-13 01:37:33,2025-07-13 01:37:33,jungsui@example.com,direct,none,trialing,web,,,M,10s,13,cmp_002,referral,ref_buddy
usr_41e393f173b5,2025-07-13 03:12:22,2025-07-18 18:22:00,iseunghyeon@example.org,google_cpc,none,trialing,android,,,F,10s,16,cmp_002,referral,ref_buddy
usr_34bd90663f32,2025-07-13 17:07:44,2025-07-18 11:32:00,yeongja40@example.com,direct,none,trialing,ios,,,M,50s,51,cmp_002,referral,ref_buddy
usr_2cf3a243d021,2025-07-13 17:55:29,2025-07-18 22:20:00,myeongsug75@example.com,direct,none,trialing,ios,,,M,40s,41,cmp_003,google,sem24
usr_55a1492b8422,2025-07-13 08:27:18,2025-07-18 04:48:00,myeongsugo@example.com,google_cpc,none,trialing,web,,,M,20s,20,cmp_003,google,sem24
usr_12176492c16a,2025-07-13 04:48:34,2025-07-21 00:17:00,ei@example.com,referral,none,none,web,,,M,50s,50,cmp_002,referral,ref_buddy
usr_43fdb1627b7e,2025-07-13 07:39:25,2025-07-13 07:39:25,najunho@example.org,referral,none,trialing,web,,,F,10s,12,cmp_003,google,sem24
usr_66b649d9f089,2025-07-13 18:12:08,2025-07-18 05:12:00,jaeho03@example.net,organic,none,trialing,web,,,F,40s,40,cmp_001,facebook,spring24
usr_285db93f30ca,2025-07-13 17:09:30,2025-07-17 03:15:00,kbag@example.net,referral,none,trialing,ios,,,F,50s,55,cmp_003,google,sem24
usr_7328fc9b9cee,2025-07-13 05:18:28,2025-07-14 13:12:00,pgim@example.com,direct,none,trialing,ios,,,M,40s,40,cmp_003,google,sem24
usr_2780f252caba,2025-07-13 03:53:08,2025-07-13 03:53:08,hyejingim@example.org,referral,none,trialing,ios,,,M,60s,66,cmp_002,referral,ref_buddy
usr_0876c1a2148d,2025-07-13 20:06:11,2025-07-19 14:49:00,wi@example.net,google_cpc,none,trialing,android,,,F,40s,44,cmp_001,facebook,spring24
usr_07ba1b2ef2ad,2025-07-13 20:27:35,2025-07-20 11:29:00,can@example.net,referral,none,trialing,web,,,F,10s,16,cmp_001,facebook,spring24
usr_dfe0dd19baff,2025-07-13 04:24:22,2025-07-13 04:24:22,gweonyeonghyi@example.org,facebook_ads,none,trialing,web,,,M,30s,33,cmp_002,referral,ref_buddy
usr_2da98746bd4f,2025-07-13 23:02:34,2025-07-20 20:06:00,eunseo73@example.com,organic,none,trialing,web,,,F,30s,34,cmp_001,facebook,spring24
usr_22be258d6a21,2025-07-13 05:24:50,2025-07-15 12:19:00,jinseoyeon@example.net,google_cpc,none,trialing,android,,,F,50s,58,cmp_002,referral,ref_buddy
usr_8266d2a3df8d,2025-07-13 15:02:42,2025-07-21 03:57:00,jiuim@example.com,direct,annual_pro,active,ios,2025-07-21,,M,10s,12,cmp_001,facebook,spring24
usr_db7868456d61,2025-07-13 05:44:55,2025-07-13 05:44:55,eungyeong83@example.net,google_cpc,none,trialing,web,,,M,20s,23,cmp_001,facebook,spring24
usr_ca43cb95770b,2025-07-13 09:41:45,2025-07-21 19:38:00,jinugim@example.net,organic,none,none,ios,,,F,30s,35,cmp_001,facebook,spring24
usr_8a38ba8620b9,2025-07-13 16:44:21,2025-07-20 05:21:00,yunyejin@example.com,organic,none,trialing,web,,,F,40s,45,cmp_002,referral,ref_buddy
usr_b389620c4a92,2025-07-13 15:29:50,2025-07-21 05:55:00,yunseo30@example.com,facebook_ads,annual_basic,active,android,2025-07-21,,F,30s,35,cmp_002,referral,ref_buddy
usr_00a091d35bce,2025-07-13 09:35:50,2025-07-13 09:35:50,igim@example.com,google_cpc,none,trialing,web,,,M,20s,22,cmp_001,facebook,spring24
usr_4ec763c37ab0,2025-07-13 16:08:02,2025-07-16 14:44:00,gimeungyeong@example.com,facebook_ads,none,trialing,web,,,M,20s,25,cmp_001,facebook,spring24
usr_0b255a439c46,2025-07-13 00:20:37,2025-07-17 08:52:00,iboram@example.org,organic,none,trialing,ios,,,F,60s,60,cmp_003,google,sem24
usr_8281f7246675,2025-07-13 13:08:39,2025-07-15 05:56:00,seonghoyang@example.com,organic,none,trialing,ios,,,M,20s,23,cmp_002,referral,ref_buddy
usr_d4293c9e485b,2025-07-13 14:48:38,2025-07-20 11:53:00,ogim@example.com,referral,none,trialing,ios,,,F,40s,43,cmp_003,google,sem24
usr_7cdd7fe9b933,2025-07-13 08:32:17,2025-07-19 17:02:00,seongsuyu@example.org,direct,none,trialing,android,,,F,10s,19,cmp_001,facebook,spring24
usr_e59652711fc8,2025-07-13 18:27:23,2025-07-19 09:25:00,jiyeong29@example.net,google_cpc,none,trialing,ios,,,F,50s,51,cmp_002,referral,ref_buddy
usr_15cd1a7bcce9,2025-07-13 02:39:43,2025-07-16 05:04:00,wgwag@example.com,direct,none,trialing,ios,,,M,60s,113,cmp_003,google,sem24
usr_c0a5d1351cca,2025-07-13 22:34:10,2025-07-19 13:23:00,eyang@example.com,direct,none,trialing,ios,,,F,30s,34,cmp_001,facebook,spring24
usr_b58a724d8a5b,2025-07-13 08:50:40,2025-07-20 07:01:00,doyun84@example.org,organic,none,trialing,android,,,M,20s,28,cmp_001,facebook,spring24
usr_73eca91fb41f,2025-07-13 21:02:56,2025-07-19 23:16:00,gimjinho@example.com,direct,none,trialing,web,,,F,30s,38,cmp_002,referral,ref_buddy
usr_b80cf2bb47f3,2025-07-13 19:31:55,2025-07-13 19:31:55,hwangmisug@example.com,direct,none,trialing,ios,,,M,30s,32,cmp_001,facebook,spring24
usr_12b7f23c73f7,2025-07-13 05:28:39,2025-07-20 04:41:00,jihucoe@example.org,direct,none,trialing,ios,,,F,10s,10,cmp_002,referral,ref_buddy
usr_c7d6b02da57a,2025-07-13 19:35:18,2025-07-13 19:35:18,seoyeongcoe@example.net,organic,none,trialing,android,,,M,40s,44,cmp_003,google,sem24
usr_87f2a33a1734,2025-07-13 15:56:58,2025-07-19 11:28:00,yeongilan@example.com,direct,none,trialing,android,,,M,40s,46,cmp_001,facebook,spring24
usr_35fa0813c001,2025-07-13 19:53:12,2025-07-20 10:00:00,eunjii@example.net,organic,none,trialing,ios,,,F,40s,40,cmp_003,google,sem24
usr_02459c11cbd3,2025-07-13 09:00:31,2025-07-16 15:05:00,ei@example.com,google_cpc,none,trialing,ios,,,M,60s,114,cmp_002,referral,ref_buddy
usr_e2976cac98b8,2025-07-13 08:11:28,2025-07-13 08:11:28,misugyang@example.org,google_cpc,none,trialing,web,,,M,30s,35,cmp_003,google,sem24
usr_d81874f9bb0e,2025-07-13 07:35:58,2025-07-15 17:38:00,ehan@example.org,google_cpc,none,trialing,web,,,M,30s,37,cmp_001,facebook,spring24
usr_911a543400e9,2025-07-13 07:32:14,2025-07-13 07:32:14,seonghyeoni@example.com,google_cpc,none,trialing,android,,,F,10s,10,cmp_002,referral,ref_buddy
usr_9e3d4edacf83,2025-07-13 10:18:41,2025-07-21 08:21:00,jaehoyun@example.net,organic,annual_pro,active,ios,2025-07-21,,F,50s,58,cmp_001,facebook,spring24
usr_c661d49a6508,2025-07-13 23:45:21,2025-07-21 03:04:00,ngim@example.net,organic,none,none,android,,,F,10s,10,cmp_003,google,sem24
usr_0b81b9b55b4b,2025-07-13 16:50:47,2025-07-16 10:38:00,bgweon@example.net,facebook_ads,none,trialing,web,,,M,40s,46,cmp_002,referral,ref_buddy
usr_cdae947285b9,2025-07-13 07:25:02,2025-07-20 15:20:00,jia46@example.net,google_cpc,none,trialing,android,,,F,60s,82,cmp_002,referral,ref_buddy
usr_654c9190aed7,2025-07-13 09:30:42,2025-07-13 09:30:42,gimjunho@example.net,organic,none,trialing,web,,,F,40s,47,cmp_001,facebook,spring24
usr_6632848d757b,2025-07-13 05:44:51,2025-07-21 06:15:00,subin30@example.org,organic,none,none,web,,,F,10s,19,cmp_001,facebook,spring24
usr_804229b384bc,2025-07-13 12:45:59,2025-07-20 11:31:00,seodoyun@example.org,organic,none,trialing,ios,,,M,10s,13,cmp_002,referral,ref_buddy
usr_bd3a6152d2af,2025-07-13 22:17:34,2025-07-21 17:49:00,jeongsuggim@example.org,facebook_ads,none,none,ios,,,M,20s,26,cmp_001,facebook,spring24
usr_1578cbb1c9c6,2025-07-13 15:40:14,2025-07-13 15:40:14,dgim@example.org,referral,none,trialing,ios,,,M,20s,27,cmp_003,google,sem24
usr_17961aec53b7,2025-07-13 22:57:21,2025-07-13 22:57:21,ri@example.org,facebook_ads,none,trialing,web,,,F,40s,42,cmp_003,google,sem24
usr_5cd99df2f554,2025-07-13 22:33:34,2025-07-13 22:33:34,misugi@example.net,direct,none,trialing,ios,,,M,20s,21,cmp_002,referral,ref_buddy
usr_fd7ad72941e0,2025-07-13 08:45:16,2025-07-21 12:14:00,siu08@example.org,facebook_ads,none,none,ios,,,M,50s,58,cmp_002,referral,ref_buddy
usr_c2df960e3f53,2025-07-13 00:33:27,2025-07-17 04:02:00,donghyeon16@example.net,organic,none,trialing,android,,,M,50s,58,cmp_002,referral,ref_buddy
usr_c6015105e028,2025-07-13 18:10:23,2025-07-13 18:10:23,juweoni@example.net,google_cpc,none,trialing,ios,,,M,50s,56,cmp_003,google,sem24
usr_5b597aeac6c8,2025-07-13 22:12:51,2025-07-21 03:00:00,junyeong14@example.org,google_cpc,annual_basic,active,web,2025-07-21,,M,40s,45,cmp_001,facebook,spring24
usr_3951e573cf7b,2025-07-13 05:31:38,2025-07-13 05:31:38,than@example.net,referral,none,trialing,android,,,M,60s,105,cmp_002,referral,ref_buddy
usr_e68a131302fd,2025-07-13 07:56:35,2025-07-17 07:21:00,munsujin@example.net,organic,none,trialing,ios,,,F,60s,100,cmp_003,google,sem24
usr_8e587b086653,2025-07-13 19:23:00,2025-07-13 19:23:00,hanhyeonu@example.org,referral,none,trialing,ios,,,F,10s,18,cmp_002,referral,ref_buddy
usr_c6f0ab28adda,2025-07-13 03:28:36,2025-07-13 03:28:36,ai@example.org,organic,none,trialing,web,,,F,10s,16,cmp_001,facebook,spring24
usr_1eb9c74d7ac3,2025-07-13 05:00:36,2025-07-20 15:36:00,jihugang@example.com,direct,none,trialing,ios,,,F,10s,19,cmp_001,facebook,spring24
usr_cb25bcbcbf27,2025-07-13 05:23:23,2025-07-18 19:31:00,bgim@example.org,organic,none,trialing,web,,,M,60s,86,cmp_003,google,sem24
usr_eba6b2e1b3ce,2025-07-13 17:00:44,2025-07-20 15:28:00,fson@example.com,referral,none,trialing,web,,,F,50s,56,cmp_001,facebook,spring24
usr_e25541f49124,2025-07-13 22:00:21,2025-07-13 22:00:21,yeongsu20@example.net,organic,none,trialing,android,,,F,40s,46,cmp_001,facebook,spring24
usr_dde01ea3ebde,2025-07-13 03:24:12,2025-07-13 02:16:00,gimjiweon@example.com,organic,none,trialing,android,,,F,30s,38,cmp_001,facebook,spring24
usr_cfece5d34286,2025-07-13 02:59:09,2025-07-19 09:43:00,jihyeonu@example.com,referral,none,trialing,ios,,,M,40s,43,cmp_002,referral,ref_buddy
usr_f3ef781e64ea,2025-07-13 20:50:21,2025-07-18 22:33:00,gyeongjagim@example.org,referral,none,trialing,android,,,F,30s,35,cmp_001,facebook,spring24
usr_56f74b3d3007,2025-07-13 02:57:02,2025-07-20 13:37:00,bgim@example.net,google_cpc,none,trialing,android,,,F,60s,75,cmp_001,facebook,spring24
usr_d30f10036100,2025-07-13 22:10:17,2025-07-21 01:45:00,yeonghwan45@example.com,referral,none,none,web,,,M,40s,44,cmp_003,google,sem24
usr_22b61074aa0c,2025-07-13 13:33:50,2025-07-13 13:33:50,simyeonggil@example.com,direct,none,trialing,android,,,F,10s,17,cmp_002,referral,ref_buddy
usr_b5aaa0a472e2,2025-07-13 04:55:48,2025-07-21 15:22:00,kgim@example.com,google_cpc,annual_pro,active,web,2025-07-21,,M,30s,35,cmp_003,google,sem24
usr_e759efb4e43d,2025-07-13 16:20:36,2025-07-21 22:02:00,isangceol@example.com,referral,none,none,web,,,M,30s,39,cmp_001,facebook,spring24
usr_03bd8a83c056,2025-07-13 22:04:32,2025-07-16 21:21:00,qgim@example.net,referral,none,trialing,ios,,,F,40s,41,cmp_001,facebook,spring24
usr_b4adab257531,2025-07-13 10:56:04,2025-07-20 23:30:00,xbag@example.org,referral,none,trialing,ios,,,M,60s,74,cmp_003,google,sem24
usr_a5ebc50902f9,2025-07-13 09:30:49,2025-07-16 01:21:00,iseo@example.net,google_cpc,none,trialing,ios,,,F,20s,27,cmp_002,referral,ref_buddy
usr_a3e50a92e8b0,2025-07-13 06:14:21,2025-07-20 12:43:00,jeongnam27@example.net,direct,none,trialing,ios,,,M,40s,43,cmp_001,facebook,spring24
usr_72e3112db9a0,2025-07-13 23:14:33,2025-07-16 04:25:00,minseoggweon@example.org,referral,none,trialing,ios,,,M,50s,59,cmp_002,referral,ref_buddy
usr_0f05f91cc539,2025-07-13 04:58:44,2025-07-21 02:40:00,li@example.net,direct,none,none,ios,,,F,40s,44,cmp_003,google,sem24
usr_018437c84241,2025-07-13 13:49:17,2025-07-18 14:52:00,seonghyeon12@example.org,facebook_ads,none,trialing,android,,,F,50s,52,cmp_002,referral,ref_buddy
usr_f6de05bcbcd1,2025-07-13 12:44:51,2025-07-13 04:19:00,jimingim@example.net,organic,none,trialing,android,,,F,10s,11,cmp_002,referral,ref_buddy
usr_878e8b681d35,2025-07-13 10:12:23,2025-07-16 22:38:00,yunmigyeong@example.org,facebook_ads,none,trialing,ios,,,M,20s,22,cmp_003,google,sem24
usr_bfb1be49ac23,2025-07-13 07:46:20,2025-07-13 07:46:20,bagmyeongja@example.net,referral,none,trialing,ios,,,F,30s,39,cmp_002,referral,ref_buddy
usr_79462efe4ca7,2025-07-13 06:20:56,2025-07-13 06:20:56,vyun@example.org,facebook_ads,none,trialing,android,,,M,10s,10,cmp_002,referral,ref_buddy
usr_19a840de4855,2025-07-13 11:07:29,2025-07-21 02:02:00,minji42@example.org,facebook_ads,none,none,android,,,F,40s,44,cmp_003,google,sem24
usr_4cdfdd93db41,2025-07-13 16:30:46,2025-07-18 07:27:00,yeongsugi@example.org,facebook_ads,none,trialing,android,,,F,40s,46,cmp_003,google,sem24
usr_6539d53db0fd,2025-07-13 01:30:19,2025-07-20 07:24:00,yeongsig72@example.org,direct,none,trialing,android,,,M,60s,70,cmp_002,referral,ref_buddy
usr_09e52f14fb08,2025-07-13 04:52:52,2025-07-21 17:18:00,miyeonggim@example.com,google_cpc,none,none,android,,,M,20s,20,cmp_001,facebook,spring24
usr_5791db2aacc2,2025-07-13 10:04:05,2025-07-21 21:23:00,yeongilbag@example.com,facebook_ads,none,none,android,,,M,60s,72,cmp_002,referral,ref_buddy
usr_b5eb94673ea5,2025-07-13 01:54:23,2025-07-21 20:14:00,ijeongnam@example.net,facebook_ads,none,none,web,,,M,20s,29,cmp_003,google,sem24
usr_ad442af4ceb6,2025-07-13 03:07:18,2025-07-17 07:54:00,jaehogim@example.org,direct,none,trialing,ios,,,M,10s,19,cmp_002,referral,ref_buddy
usr_666376d30162,2025-07-13 10:59:08,2025-07-13 10:59:08,gimsangho@example.org,referral,none,trialing,ios,,,F,30s,33,cmp_001,facebook,spring24
usr_309a26d9ba7e,2025-07-13 13:22:14,2025-07-18 01:19:00,baghyeonji@example.org,direct,none,trialing,android,,,M,20s,27,cmp_003,google,sem24
usr_e3b8ad63b66c,2025-07-13 04:04:01,2025-07-13 04:04:01,byeongceolgim@example.org,google_cpc,none,trialing,android,,,F,10s,19,cmp_001,facebook,spring24
usr_2b6dc620df46,2025-07-13 10:07:08,2025-07-15 07:07:00,bagseungmin@example.org,google_cpc,none,trialing,web,,,M,50s,58,cmp_001,facebook,spring24
usr_8960a18a3753,2025-07-13 13:18:29,2025-07-20 07:54:00,cgim@example.org,direct,none,trialing,android,,,F,10s,13,cmp_003,google,sem24
usr_82a41b75f3f9,2025-07-13 09:51:10,2025-07-14 12:00:00,nno@example.net,google_cpc,none,trialing,web,,,M,20s,29,cmp_002,referral,ref_buddy
usr_5166ae9c52f1,2025-07-13 22:41:29,2025-07-14 07:23:00,wgim@example.net,google_cpc,none,trialing,web,,,F,60s,77,cmp_003,google,sem24
usr_20a2fecd5d34,2025-07-13 06:25:48,2025-07-21 15:57:00,jeonghunjang@example.com,direct,none,none,web,,,M,50s,58,cmp_002,referral,ref_buddy
usr_64cb0281c149,2025-07-13 21:31:07,2025-07-18 09:48:00,anmyeongja@example.org,google_cpc,none,trialing,android,,,F,20s,24,cmp_002,referral,ref_buddy
usr_bba8dbc38930,2025-07-13 14:08:09,2025-07-18 14:47:00,minseogbag@example.org,organic,none,trialing,web,,,M,40s,46,cmp_001,facebook,spring24
usr_48f86df8939b,2025-07-13 22:34:40,2025-07-18 08:26:00,hwangsanghun@example.net,organic,none,trialing,web,,,M,60s,105,cmp_003,google,sem24
usr_96fe36a658f9,2025-07-13 13:04:57,2025-07-15 22:37:00,jeonghuno@example.com,google_cpc,none,trialing,ios,,,M,30s,31,cmp_003,google,sem24
usr_5a2491f53e45,2025-07-13 04:28:20,2025-07-21 18:49:00,eungyeonggim@example.org,facebook_ads,none,none,android,,,F,40s,44,cmp_001,facebook,spring24
usr_9f861e827020,2025-07-13 19:30:18,2025-07-17 21:44:00,hyeonsug57@example.org,organic,none,trialing,ios,,,M,20s,28,cmp_003,google,sem24
usr_f9af23560142,2025-07-13 20:33:28,2025-07-13 16:36:00,byeongceolyun@example.org,google_cpc,none,trialing,web,,,F,40s,49,cmp_003,google,sem24
usr_a3a9aaa364f7,2025-07-13 07:37:04,2025-07-16 12:39:00,vgo@example.org,referral,none,trialing,web,,,F,20s,29,cmp_002,referral,ref_buddy
usr_cd3d6b06c74d,2025-07-13 12:20:32,2025-07-21 12:37:00,yeonghwangim@example.org,referral,none,none,web,,,M,40s,43,cmp_003,google,sem24
usr_4334e3c91660,2025-07-13 08:25:40,2025-07-20 06:51:00,seoyeong80@example.net,referral,none,trialing,web,,,F,40s,42,cmp_001,facebook,spring24
usr_729560fc6022,2025-07-13 16:54:26,2025-07-14 17:24:00,tgweon@example.org,google_cpc,none,trialing,web,,,F,20s,24,cmp_002,referral,ref_buddy
usr_a4f01f92786d,2025-07-13 22:52:20,2025-07-13 22:52:20,pgim@example.org,direct,none,trialing,android,,,M,30s,38,cmp_003,google,sem24
usr_c2e13974d87f,2025-07-13 14:44:30,2025-07-20 10:52:00,namseongho@example.org,referral,none,trialing,ios,,,F,40s,43,cmp_001,facebook,spring24
usr_866982108cae,2025-07-13 08:42:23,2025-07-18 13:29:00,yeongsiggim@example.com,organic,none,trialing,ios,,,F,20s,26,cmp_001,facebook,spring24
usr_588a2d73bf4f,2025-07-13 16:30:11,2025-07-13 16:30:11,oi@example.net,facebook_ads,none,trialing,web,,,M,30s,35,cmp_003,google,sem24
usr_3f36c8096590,2025-07-13 19:15:53,2025-07-21 17:25:00,si@example.net,google_cpc,none,none,ios,,,F,20s,28,cmp_002,referral,ref_buddy
usr_d56dc82d3144,2025-07-13 22:32:07,2025-07-21 05:43:00,ibyeongceol@example.net,google_cpc,monthly_basic,active,ios,2025-07-21,,M,20s,24,cmp_001,facebook,spring24
usr_17f18d1d4899,2025-07-13 10:47:51,2025-07-21 00:22:00,ogja52@example.net,organic,none,none,web,,,M,10s,14,cmp_001,facebook,spring24
usr_8b07dc9f2822,2025-07-13 08:55:26,2025-07-16 00:56:00,jihu49@example.net,organic,none,trialing,ios,,,F,40s,47,cmp_002,referral,ref_buddy
usr_e131d2844501,2025-07-13 07:40:18,2025-07-13 12:24:00,coejunyeong@example.org,facebook_ads,none,trialing,web,,,M,40s,41,cmp_003,google,sem24
usr_5c92aa9d9769,2025-07-13 22:48:22,2025-07-18 12:22:00,ejeong@example.org,google_cpc,none,trialing,android,,,F,50s,59,cmp_003,google,sem24
usr_2a6ca3ed9b9b,2025-07-13 11:30:44,2025-07-13 11:30:44,kgim@example.org,google_cpc,none,trialing,ios,,,F,10s,10,cmp_003,google,sem24
usr_4ae084954b79,2025-07-13 09:32:19,2025-07-21 23:23:00,seonyeong25@example.org,facebook_ads,annual_basic,active,web,2025-07-21,,M,60s,96,cmp_001,facebook,spring24
usr_ad9c0b6b9197,2025-07-13 18:32:25,2025-07-13 18:32:25,dgim@example.net,direct,none,trialing,web,,,M,20s,29,cmp_001,facebook,spring24
usr_29f8a2e73d0f,2025-07-13 21:33:17,2025-07-13 21:33:17,gimhyejin@example.org,google_cpc,none,trialing,web,,,M,60s,107,cmp_001,facebook,spring24
usr_ba96136244fc,2025-07-13 23:02:07,2025-07-20 20:14:00,sangceolgim@example.net,direct,none,trialing,ios,,,F,60s,100,cmp_003,google,sem24
usr_692782def553,2025-07-13 00:49:13,2025-07-18 16:26:00,heoyeongsug@example.com,organic,none,trialing,android,,,F,30s,31,cmp_003,google,sem24
usr_80c1f54f0b2e,2025-07-13 20:50:31,2025-07-19 17:15:00,coeminseog@example.com,direct,none,trialing,web,,,F,50s,55,cmp_003,google,sem24
usr_c6752931b9ce,2025-07-13 01:00:06,2025-07-18 18:55:00,jojiu@example.com,google_cpc,none,trialing,web,,,M,50s,55,cmp_002,referral,ref_buddy
usr_470beff636c3,2025-07-13 18:29:12,2025-07-13 18:29:12,ri@example.org,direct,none,trialing,web,,,M,20s,21,cmp_001,facebook,spring24
usr_10becd04973e,2025-07-13 22:52:21,2025-07-20 00:51:00,cgim@example.com,facebook_ads,none,trialing,web,,,M,50s,58,cmp_001,facebook,spring24
usr_3a8c5843914a,2025-07-13 19:20:52,2025-07-13 09:02:00,ci@example.net,direct,none,trialing,android,,,M,20s,22,cmp_002,referral,ref_buddy
usr_375abe45eb6d,2025-07-13 10:31:48,2025-07-20 22:06:00,gogyeongsu@example.net,organic,none,trialing,android,,,M,30s,32,cmp_002,referral,ref_buddy
usr_48388090a75c,2025-07-13 18:07:21,2025-07-13 18:07:21,juweoni@example.com,organic,none,trialing,ios,,,F,40s,45,cmp_003,google,sem24
usr_928979925de7,2025-07-13 13:06:33,2025-07-17 03:25:00,bhwang@example.com,google_cpc,none,trialing,web,,,M,50s,54,cmp_003,google,sem24
usr_ae6223504e06,2025-07-13 03:57:11,2025-07-16 03:12:00,seonghyeon01@example.com,google_cpc,none,trialing,ios,,,F,50s,54,cmp_002,referral,ref_buddy
usr_968aa3a84b3d,2025-07-13 13:26:59,2025-07-13 13:26:59,hwangbyeongceol@example.org,google_cpc,none,trialing,android,,,F,10s,10,cmp_003,google,sem24
usr_ca7cf8108a9b,2025-07-13 09:01:41,2025-07-20 02:50:00,ogsungim@example.com,referral,none,trialing,android,,,M,50s,58,cmp_003,google,sem24
usr_668024e74497,2025-07-13 06:05:40,2025-07-13 06:05:40,myeongjagim@example.net,direct,none,trialing,ios,,,M,60s,116,cmp_001,facebook,spring24
usr_e13ab4966157,2025-07-13 07:11:08,2025-07-13 07:11:08,yeongsug10@example.net,referral,none,trialing,ios,,,F,60s,67,cmp_003,google,sem24
usr_54cf4feed98d,2025-07-13 12:53:00,2025-07-13 12:53:00,gimhyeonju@example.org,referral,none,trialing,web,,,M,40s,47,cmp_002,referral,ref_buddy
usr_1da0ea1b7286,2025-07-13 03:26:21,2025-07-13 03:26:21,jimingim@example.org,organic,none,trialing,ios,,,F,50s,54,cmp_002,referral,ref_buddy
usr_dd55768fb4c6,2025-07-13 11:03:53,2025-07-16 12:53:00,noyeonggil@example.net,google_cpc,none,trialing,ios,,,M,20s,25,cmp_001,facebook,spring24
usr_f8c33b424ef2,2025-07-13 21:46:25,2025-07-19 20:01:00,sujinyu@example.com,facebook_ads,none,trialing,ios,,,M,20s,22,cmp_003,google,sem24
